ID,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,TotalSpend,Children,Age,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,AgeGroup_31-45,AgeGroup_46-60,AgeGroup_61+,Cluster
2569,-1.39479323834192,2012-10-10,-0.38366417634974903,-0.8942520546750115,-0.3093768360414829,-0.6644805824437399,-0.5772116935047185,-0.6315031783543306,-0.7481791126647591,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,1.3530353703746192,-0.9297200050608143,-1.2645053004571831,-1.518537510057518,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
2114,1.220900334378483,2012-11-24,-0.9016917562312667,2.08623436903829,-0.10819263958093302,-0.230208511223423,0.3931859763606139,0.9919016452598236,0.018753909046533936,-0.6858866249126978,1.049344892717545,1.142174748287431,1.910577662147402,-0.9548306823204462,-0.2801402771248674,-0.2838301877786302,3.5696402183334324,3.8151743807531995,-0.1165103456070926,-0.09728166526882823,1,1.1303484094602652,1.1778513596095455,-1.2645053004571831,1.9034348840949158,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
9736,-0.4149817586144841,2012-12-24,0.06529305954756628,-0.7456734692456345,-0.5357090570596016,-0.655617887112713,-0.6504492534945548,-0.34074410546821343,-0.7673524382075414,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.9818904355173624,-0.8466793681549687,1.3963607145959784,-0.9342983208119806,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
4939,-0.578370226510485,2012-08-31,-1.0052972722075701,-0.6535547462794208,-0.5357090570596016,-0.5714222814679576,2.059340466129392,-0.3649740282087232,-0.3071926251807656,-0.1682363419597184,-0.03053224037003586,-0.5687196185467573,0.06455582323574982,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,1.5509793356318229,-0.47963975303113143,-1.2645053004571831,1.9034348840949158,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2
6565,0.9890005651520074,2013-03-28,1.4466999392316133,2.104063799289815,1.350392784758054,1.4669976446682234,-0.6870680334894731,-0.26805433724668415,2.5304595551510185,-0.1682363419597184,2.489181070167653,0.4578170015537556,0.987566742691576,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,3.8151743807531995,-0.1165103456070926,-0.09728166526882823,0,0.5167221171629339,1.9534509083101428,0.06592770706939752,1.6530466601325426,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
2278,-0.7360860385528838,2012-11-03,1.2740240792711075,-0.8912804829664238,-0.23393276236877672,-0.655617887112713,-0.13778633356570003,-0.07421495532260604,-0.09628604421016002,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,1.234268991220297,-0.785229296844643,0.06592770706939752,-1.351612027415936,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
9360,-0.6071329885850866,2012-08-08,-0.2800586603734455,-0.6476116028622457,-0.6111531307323078,-0.4163251131749873,0.5762798763352049,0.26500396304453067,0.07627388567488091,-0.6858866249126978,-0.03053224037003586,-0.22654074517991973,-0.24311448324952553,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,1.664797115654715,-0.48130056576924835,-1.2645053004571831,-1.1012238034535626,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
5376,-1.9890638614277167,2013-01-06,-0.24552348838134433,-0.9001951980921865,-0.6363011552898765,6.90426123025321,-0.668758643492014,-0.6315031783543306,-0.8248724148358884,6.561217336429014,-1.4703684178201437,8.67010996235786,-1.7814660156759023,-1.779197893111658,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.9175586468087713,1.8670886459280636,0.06592770706939752,-0.8508355794911895,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
1993,0.2544315803912094,2012-12-23,0.47971512345278045,1.673185901544622,-0.6614491798474453,-0.35871759352331267,-0.6870680334894731,-0.6557331010948404,-0.4797525550658065,0.349413940993261,-0.7504503290950897,0.11563812818691793,0.987566742691576,1.1060873446575836,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.9868390346487925,0.6081925904354452,0.06592770706939752,1.6530466601325426,False,False,False,True,False,False,True,False,False,False,False,False,False,True,2
4047,0.522764181578847,2014-01-11,-1.696000712049594,0.23791676629684078,-0.6614491798474453,-0.28781603087509766,-0.3025708435428319,0.11962442660147207,-0.7481791126647591,0.349413940993261,0.689385848355018,-0.22654074517991973,0.987566742691576,-0.5426470769248403,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.9134230318203623,-0.1026352614785927,0.06592770706939752,1.2357329535285873,False,False,False,True,False,False,True,False,False,False,False,False,False,True,2
1409,-0.4613617124597792,2013-03-18,0.6869261554053875,-0.10084240848213862,-0.5860051061747391,-0.6201671057886055,0.026998176411431898,-0.5103535646517818,1.0541134883567795,2.4200150728051786,1.049344892717545,-0.5687196185467573,-0.24311448324952553,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.5662081084772348,-0.2687165352902838,0.06592770706939752,1.4861211774909606,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2
7892,-1.344218715027412,2013-01-02,1.3776295952474111,-0.8853373395492488,-0.5608570816171703,-0.6290298011196324,-0.41242718352758656,-0.3649740282087232,-0.5947925083225005,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.9373530433344917,-0.8815564356554239,-1.2645053004571831,-0.016208166283278792,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
2404,0.044783003491890926,2013-05-27,-1.557860024081189,-0.38908486421512983,-0.5608570816171703,-0.6068730627920651,-0.6321398634970958,-0.5103535646517818,-0.05793939312459537,0.8670642239462404,0.3294268039924911,-0.5687196185467573,-0.5507847897348009,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.21980616927712845,-0.5792885173181461,1.3963607145959784,-0.6004473555288163,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
5255,-0.0342147215116156,2013-02-20,-1.0398324441996714,-0.8883089112578363,-0.6363011552898765,-0.726519449760928,-0.6321398634970958,5.716736579659227,6.096698106108531,-1.203536907865677,8.248525779968084,-0.9108984919135951,-1.7814660156759023,-1.779197893111658,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.6948716858944172,0.05182032316628,0.06592770706939752,-1.4350747687367271,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2
9422,-0.5544012581149836,2013-05-31,-0.7980862402549632,-0.7961901882916226,-0.6111531307323078,-0.5536968908059039,-0.32088023354029105,-0.14690472354413533,-0.6523124849508475,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,-0.9548306823204462,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.20001177275140808,-0.7885509223208769,0.06592770706939752,-1.6854629926991003,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
1966,1.293526308616852,2013-11-22,1.6193757991921194,1.1293882788731024,1.8533532759094284,2.8096959873187943,-0.3025708435428319,0.943441799778804,-0.8440457403786708,-0.6858866249126978,0.689385848355018,2.1687113683879438,1.2952370491768512,-1.3670142877160523,-0.2801402771248674,-0.2838301877786302,3.5696402183334324,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.6659930752488579,1.7707615071172826,-1.2645053004571831,0.3176427989998855,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
6864,-1.6482251308436877,2014-05-22,-0.5218048643181538,-0.8793941961320737,-0.5608570816171703,-0.6955000161023339,-0.6504492534945548,-0.6072732556138208,-0.7673524382075414,-0.1682363419597184,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-1.5616895180377042,-0.9562930088706849,-1.2645053004571831,-1.6854629926991003,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1
3033,-0.5440147051435997,2013-05-11,0.2379689195080722,-0.5703507384389697,-0.23393276236877672,-0.544834195474877,-0.06454877357586361,-0.12267480080362557,0.8623802329289563,-0.6858866249126978,-0.7504503290950897,0.7999958749205932,-0.8584550962200763,-0.9548306823204462,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.2989837553800099,-0.4779789402930145,-1.2645053004571831,0.48456828164146765,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
5710,-0.466994420032722,2012-10-10,-0.6254103802944573,-0.5762938818561448,-0.6614491798474453,-0.7176567544299011,-0.6504492534945548,-0.6557331010948404,-0.7865257637503237,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,-0.13046347152923427,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,1.3530353703746192,-0.8068198624401629,0.06592770706939752,-0.09967090760406987,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
7373,-0.22482794267684006,2012-10-29,-1.4197193361127844,-0.6178958857763703,-0.35967288515662044,-0.3144041168681783,-0.08285816357332272,-0.12267480080362557,-0.019592742039030716,1.9023647898521991,-0.03053224037003586,-0.5687196185467573,0.06455582323574982,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,1,1.2590119868774474,-0.5045519441028851,1.3963607145959784,1.4026584361701695,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2
8755,0.655911801015857,2013-02-20,-1.557860024081189,0.5291307937384195,0.19358365510989187,1.3473512576993605,1.4917493762081602,0.9919016452598236,-0.42223257843745954,-0.6858866249126978,-0.3904912847325628,0.7999958749205932,0.987566742691576,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.6948716858944172,0.9802146437736331,-1.2645053004571831,1.9034348840949158,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
10738,-0.11381167072500967,2013-08-29,0.20343374751597101,-0.7843039014572725,-0.6614491798474453,-0.655617887112713,-0.6504492534945548,-0.6315031783543306,-0.7865257637503237,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.2453621490773001,-0.898164563036593,1.3963607145959784,1.4861211774909606,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
4339,0.6038192430363007,2013-12-31,-0.4181993483418502,1.182876569627678,-0.23393276236877672,-0.07067999526493927,-0.6870680334894731,-0.4618937191707623,-0.1729793463812893,1.3847145068992197,0.3294268039924911,1.142174748287431,1.910577662147402,-1.3670142877160523,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.8589884413746314,0.5102046388865474,0.06592770706939752,-0.09967090760406987,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2
10755,-1.1393239835265347,2013-09-02,0.9286723593500957,-0.8853373395492488,-0.5860051061747391,-0.6777746254402801,-0.41242718352758656,-0.486123641911272,-0.153806020838507,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-1.1661254027053516,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.2651565456030205,-0.8715915592267224,0.06592770706939752,-0.6004473555288163,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
8595,-0.39185170411282527,2014-02-11,1.7229813151684228,-0.7397303258284594,-0.6614491798474453,-0.7132254067643876,-0.6504492534945548,-0.6557331010948404,-0.7673524382075414,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-0.8584550962200763,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-1.0668296048946952,-0.8948429375603592,0.06592770706939752,-0.3500591315664431,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
2968,-0.13142886249570315,2013-02-01,0.13436340353176865,0.3954100668519803,-0.46026498338689537,0.17304412633829977,2.2424343661039834,0.5315331131901381,-0.03876606758181304,-0.1682363419597184,1.049344892717545,2.5108902417547814,-0.24311448324952553,0.2817201338663717,3.5696402183334324,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,1,0.7888950693915889,0.49193569876726134,-1.2645053004571831,2.153823108057289,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2
8601,1.1094845796200608,2013-04-29,-1.5923951960732903,0.3478649195145797,1.2498006865277789,1.6353888559577339,0.8143019463021733,3.6571931467158976,1.1116334649851265,-0.1682363419597184,1.409303937080072,1.142174748287431,-0.24311448324952553,-0.5426470769248403,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.358366944957171,1.3107163786588985,0.06592770706939752,-0.9342983208119806,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
503,-1.2655206021288494,2013-03-12,1.34309442325531,-0.8645363375891361,-0.6363011552898765,-0.6113044104575786,-0.6321398634970958,-0.6557331010948404,-0.7098324615791944,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.5958997032658153,-0.9180943158939959,0.06592770706939752,-1.351612027415936,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8430,-1.208194819382942,2012-12-24,-1.557860024081189,-0.8764226244234862,-0.6614491798474453,-0.7132254067643876,-0.6321398634970958,-0.6315031783543306,-0.7865257637503237,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.9818904355173624,-0.9695795107756201,0.06592770706939752,0.9853447295662141,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
7281,-0.0342147215116156,2013-11-05,1.0668130473185005,-0.6624694614051834,-0.38482090971418914,-0.5182461094817964,-0.6321398634970958,-0.6072732556138208,-0.09628604421016002,-0.6858866249126978,-1.1104093734576166,0.11563812818691793,-0.5507847897348009,-1.3670142877160523,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.5818668900145463,-0.6972062217244468,-1.2645053004571831,0.818419246924632,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
2139,-1.7872051992569362,2013-10-02,-1.0398324441996714,-0.8942520546750115,-0.6363011552898765,-0.6955000161023339,-0.6321398634970958,-0.6072732556138208,-0.6139658338652828,0.349413940993261,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.4136145195459232,-0.954632196132568,0.06592770706939752,-0.5169846142080252,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
1371,1.1066881999739189,2014-06-28,0.790531671381691,-0.5376634496445067,3.4628268475938278,0.438924986269106,3.469163495933743,0.07116458112045254,2.492112904065454,-0.6858866249126978,-0.7504503290950897,0.4578170015537556,0.987566742691576,-1.779197893111658,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-1.7447876859006177,0.6281223432928481,-1.2645053004571831,-0.6004473555288163,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
9909,-1.7872051992569362,2012-11-09,-0.8671565842391655,-0.8942520546750115,-0.208784737811208,-0.6777746254402801,-0.41242718352758656,-0.12267480080362557,0.11462053676044556,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,1.5182709500531897,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,1,1.2045773964317166,-0.8034982369639291,-1.2645053004571831,-2.2697021819446377,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
7286,-0.4198554488549027,2013-05-24,1.4812351112237145,-0.8645363375891361,-0.5105610325020329,-0.6733432777747667,-0.6321398634970958,-0.5345834873922916,-0.5947925083225005,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-1.1661254027053516,1.9304545554487955,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,0.23465196667141872,-0.9147726904177621,0.06592770706939752,0.06725457503751228,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
7244,-0.0342147215116156,2014-01-01,1.6193757991921194,-0.7605313277885721,-0.5357090570596016,-0.5271088048128233,-0.5772116935047185,-0.4134338736897427,-0.7098324615791944,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,-0.8639370405060615,-0.8001766114876953,2.726793722122559,1.4861211774909606,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1
6566,0.8114304576220015,2012-11-08,-0.3491290043576479,1.5513514614925328,0.5959520480309917,0.6649237172102913,0.22840146638348202,0.26500396304453067,-0.11545936975294234,3.455315638711137,0.3294268039924911,-0.22654074517991973,1.910577662147402,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0,1.2095259955631465,1.184494610562013,1.3963607145959784,1.2357329535285873,False,False,False,True,False,False,True,False,False,False,False,False,False,True,2
